"Index";"GEOID";"MDGRENT";"MEDAGE";"MHSEVAL";"PERCAP";"PPUNIT";"QAGEDEP";"QASIAN";"QBLACK";"QCVLUN";"QED12LES";"QESL";"QEXTRCT";"QFAM";"QFEMALE";"QFEMLBR";"QFHH";"QHISP";"QMOHO";"QNATAM";"QNOAUTO";"Qdisab";"QPOVTY";"QRENTER";"QRICH200";"QSERV";"QSSBEN";"QUNOCCH";"SOVI";"Qminority";"Qhisplati_imm";"Qpoverty";"QnoDiploma";"Qsenior";"QseniorAlone";"Qalone";"noAC";"ndvi_mean";"ndvi_sd";"HVI";"LATITUDE";"LONGITUDE";"TOTAL_POPULATION"
"211";4013114301;714;41,2;83800;10467;1,74;7,36842105263158;0;10,5263157894737;48,5294117647059;28,28125;10,9756097560976;0;64;32,1804511278195;48,5714285714286;0;33,5338345864662;0;0,75187969924812;47,3684210526316;31,8796992481203;67,6691729323308;86,8421052631579;0;18,2857142857143;23,1578947368421;22,1311475409836;-0,150051297183598;50,0751879699248;5,94512195121951;67,6691729323308;28,28125;6,01503759398496;0;6,31578947368421;0,508196721;0,15238776;0,121926723;0,149730646788429;33,446929;-112,087782;665
"212";4013114302;622;23,6;74800;9319;3,23;22,1378874130297;1,54965211891208;43,2321315623023;25,8415841584158;39,8705823792932;16,5094339622642;0;16,7389418907199;53,3206831119545;46,5954606141522;37,321063394683;44,5287792536369;0;4,42757748260595;44,478527607362;16,6982922201139;47,5535657179405;93,2515337423313;1,32924335378323;18,0240320427236;32,3108384458078;16,8367346938775;4,30016661923483;92,9791271347249;11,3207547169811;47,5535657179405;39,8705823792932;9,29791271347248;1,43149284253579;1,43149284253579;0,536697248;0,119450717;0,073919321;1,35815543123723;33,438964;-112,090168;3162
"213";4013114401;738;32;48200;8971;3,43;14,8888888888889;0;8,83333333333333;6,19621342512909;37,5497215592681;26,8557634278817;1,10091743119266;42,3572744014733;48,2222222222222;35,9633027522936;16,3809523809524;74,2777777777778;1,33333333333333;0;18,4761904761905;6,44444444444444;56,8550643536654;46,8571428571429;0;11,9266055045872;15,8095238095238;10,4095563139932;-0,538784443902421;83,9444444444444;22,2691611345806;56,8550643536654;37,5497215592681;6,94444444444444;6,09523809523809;13,5238095238095;0,702830189;0,097494463;0,057918844;4,25695967736192;33,445727;-112,112555;1800
"214";4013114402;712;28,9;67200;8414;3,35;15,7977059436913;0;8,55057351407716;12,8856624319419;48,7609329446064;30,5836139169473;0;43,5661764705882;47,6016684045881;38,9583333333333;28,8495575221239;78,8321167883212;0;6,10010427528676;20,5309734513274;14,6506777893639;51,7493472584856;67,2566371681416;0;7,70833333333333;22,4778761061947;21,7451523545706;1,18423556053379;92,3879040667362;24,1301907968575;51,7493472584856;48,7609329446064;8,70698644421272;3,00884955752212;3,53982300884956;0,618303571;0,107596718;0,064445284;2,86251470400203;33,444143;-112,104023;1918
"215";4013114500;736;27,9;65300;9430;3,78;16,5142698808534;1,08063175394846;7,23192019950125;11,993097497843;49,1075315629081;27,3893129770992;0,980392156862745;28,2774390243902;46,2732058742034;30,9803921568627;23,4800838574423;86,949293433084;3,40814630091438;0,720421169298975;18,2389937106918;9,28234968135218;55,4654738607772;57,8616352201258;2,09643605870021;6,37254901960784;20,020964360587;25,9316770186335;-0,51453079231087;92,7403712939873;23,3893129770992;55,4654738607772;49,1075315629081;7,25962870601275;3,56394129979036;7,65199161425577;0,702064897;0,133214935;0,081084694;2,98007285845301;33,444993;-112,126399;3609
"216";4013114600;1000;27,2;62900;9922;3,52;15,8633312995729;0;0,12202562538133;4,24354243542435;54,1025641025641;34,6409574468085;0;56,9296375266525;55,1555826723612;51,252408477842;21,2121212121212;92,6174496644295;0,42997542997543;0;5,84415584415584;10,7992678462477;42,8920073215375;47,1861471861472;0;5,39499036608863;30,0865800865801;12,8301886792453;2,35595930482219;94,2647956070775;28,4574468085106;42,8920073215375;54,1025641025641;7,62660158633313;7,57575757575758;14,9350649350649;0,627118644;0,096337371;0,068962302;4,64825910392712;33,440169;-112,141554;1639
"217";4013114800;966;27,9;62500;10513;4,29;16,7441860465116;0;10,9560723514212;13,9259259259259;47,5686274509804;23,0083405234397;1,29087779690189;55,8333333333333;47,7519379844961;38,5542168674699;19,9046483909416;75,3488372093023;3,16666666666667;1,52454780361757;15,4946364719905;12,9974160206718;45,3211009174312;50,8939213349225;2,50297973778308;12,2203098106713;24,7914183551847;18,8588007736944;-0,0235694949329429;86,7700258397933;19,6433707218867;45,3211009174312;47,5686274509804;6,58914728682171;6,91299165673421;12,3957091775924;0,571984436;0,1197123;0,088702539;3,30799477277217;33,42941;-112,089738;3870
"218";4013114900;513;38,3;60000;11426;2,69;30,7106598984772;9,72927241962775;3,68020304568528;7,94078061911171;48,5821294810059;28,1235592438912;1,90058479532164;31,1111111111111;43,9509306260575;38,1578947368421;19,7530864197531;68,0626057529611;0;4,39932318104907;41,8518518518518;26,8612521150592;50,4079003864319;78,5185185185185;0;10,3801169590643;34,0740740740741;11,1842105263158;4,87769206793979;82,0642978003384;15,9059474412171;50,4079003864319;48,5821294810059;22,4619289340102;0,740740740740741;2,71604938271605;0,655172414;0,146300088;0,124211466;1,89308993313753;33,432322;-112,07645;2364
"219";4013115200;780;26,3;79500;14056;3,4;15,1323145732389;0,969064480059635;22,1393961982855;8,92547660311958;32,3397075365579;25,397489539749;0;47,3333333333333;47,8196049198658;39,2959086584206;22,2784810126582;45,061498322773;0,149086843086098;4,65896384644055;20;7,45434215430488;31,1909262759924;74,5569620253165;1,26582278481013;12,4643196955281;18,2278481012658;19,8782961460446;-0,159484134899781;79,7241893402907;15,9832635983264;31,1909262759924;32,3397075365579;4,21170331718226;2,15189873417722;6,58227848101266;0,121699196;0,121254167;0,089550778;0,0692416679787187;33,409289;-112,000569;2683
"220";4013115300;699;26,8;65000;10805;3,23;15,695067264574;0;23,5105701473414;7,72058823529412;38,5427135678392;27,2160664819945;2,19123505976096;44,1696113074205;48,8468930172966;46,7131474103586;23,4110169491525;67,2645739910314;2,29508196721311;3,1390134529148;16,7372881355932;19,3786034593209;45,5887070901508;77,7542372881356;0;7,47011952191235;30,8262711864407;11,0273327049953;2,47094854174561;93,2094811018578;20,6717451523546;45,5887070901508;38,5427135678392;8,19987187700192;2,64830508474576;3,17796610169492;0,648769575;0,142964619;0,069183696;2,04257135548139;33,409781;-112,046276;3122
